,nodeA,nodeB
10311,3952,5057
10312,14251,8417
10313,1185,9034
10314,8684,9550
10315,5969,13654
10316,14902,18598
10317,6481,5765
10318,7596,11364
10319,4604,15498
10320,4184,10165
10321,18014,19469
10322,7295,3103
10323,2308,13786
10324,2121,1729
10325,2825,13523
10326,1457,6197
10327,6367,12687
10328,2968,9520
10329,3424,7052
10330,535,1980
10331,192,9316
10332,15011,9614
10333,5613,3108
10334,96,12215
10335,15353,6201
10336,3931,819
10337,18454,6283
10338,13554,17426
10339,12201,14502
10340,1912,4370
10341,16172,4161
10342,6416,7799
10343,8928,11471
10344,9299,12511
10345,7616,18796
10346,8928,12568
10347,17510,4267
10348,12025,3625
10349,4479,14356
10350,14272,1368
10351,6292,15298
10352,3781,1342
10353,2940,14845
10354,9033,18162
10355,2331,3373
10356,1694,16882
10357,3694,5473
10358,15956,14532
10359,10325,8713
10360,9293,13570
10361,6083,18304
10362,17687,14399
10363,7711,9054
10364,19402,4707
10365,5107,13853
10366,12804,10513
10367,5401,3747
10368,1416,10369
10369,15264,3592
10370,16767,10416
10371,714,6678
10372,16487,3108
10373,16048,315
10374,16019,2369
10375,15810,12305
10376,12711,19498
10377,2692,5743
10378,7080,16619
10379,11737,18852
10380,2488,1481
10381,5961,17954
10382,2737,4383
10383,11282,4383
10384,164,13851
10385,18571,17996
10386,8722,13078
10387,10366,4706
10388,2583,19115
10389,6367,2041
10390,11505,16774
10391,5308,12765
10392,8238,12599
10393,755,16452
10394,1792,12377
10395,2027,7018
10396,17207,7729
10397,7094,5841
10398,12083,3111
10399,6552,6925
10400,8922,18402
10401,17728,18502
10402,409,13307
10403,2611,10436
10404,10203,4136
10405,2179,18272
10406,8928,8022
10407,15261,108
10408,18466,15696
10409,11051,1551
10410,8137,13853
10411,19270,5891
10412,10462,331
10413,9643,15045
10414,11418,16996
10415,12235,19206
10416,17984,7112
10417,9773,1560
10418,703,19523
10419,13630,12256
10420,15032,4821
10421,10013,14918
10422,10396,5632
10423,9166,7637
10424,16531,16328
10425,19508,15639
10426,2028,18797
10427,13677,3900
10428,15812,19255
10429,9942,12483
10430,19025,1516
10431,19529,1246
10432,13358,15822
10433,12711,18924
10434,1836,12653
10435,8040,6745
10436,14802,15360
10437,9342,12406
10438,1263,2013
10439,17744,1304
10440,15010,841
10441,15974,1826
10442,14173,11386
10443,7884,9216
10444,6737,9546
10445,109,15950
10446,9804,7075
10447,9272,8038
10448,6366,1155
10449,1633,15040
10450,17799,16288
10451,8928,17967
10452,2870,7300
10453,18017,17528
10454,7216,2276
10455,3829,9747
10456,9238,511
10457,511,17030
10458,11737,6381
10459,1252,15674
10460,11905,2410
10461,2236,9386
10462,18130,14876
10463,19712,326
10464,6487,14099
10465,17211,14400
10466,15315,9103
10467,6232,4928
10468,6812,15223
10469,8400,330
10470,8101,10864
10471,11490,3266
10472,515,8168
10473,2414,15202
10474,2830,4928
10475,2941,17443
10476,15870,7832
10477,15585,4580
10478,8892,10311
10479,17909,12305
10480,7387,18307
10481,15974,10257
10482,13559,16360
10483,1457,5076
10484,586,271
10485,2236,11416
10486,2422,6917
10487,7312,11551
10488,3866,11268
10489,17485,5580
10490,16751,952
10491,14592,10542
10492,13997,10033
10493,447,15059
10494,3239,9000
10495,8260,7410
10496,14504,16645
10497,19586,4254
10498,10489,9953
10499,17409,4357
10500,4730,4467
10501,5392,17262
10502,9848,10532
10503,5677,9619
10504,7740,16740
10505,8872,1773
10506,12018,6589
10507,2336,3222
10508,6045,12241
10509,4097,11590
10510,6048,17014
10511,1103,9466
10512,10239,16999
10513,7390,783
10514,2870,6803
10515,5519,11677
10516,19419,4013
10517,5849,13765
10518,19519,17358
10519,15898,5664
10520,2003,9156
10521,1663,2606
10522,7456,14419
10523,9456,17586
10524,10985,6986
10525,260,9730
10526,12262,3437
10527,531,7648
10528,8540,936
10529,16011,1908
10530,4425,6386
10531,9053,844
10532,15533,13132
10533,18922,13007
10534,18479,14413
10535,3061,16071
10536,18340,8167
10537,16064,8986
10538,177,5565
10539,10773,23
10540,15974,16618
10541,15563,78
10542,18799,10499
10543,17180,7821
10544,890,18106
10545,17744,3136
10546,3951,7095
10547,15211,8539
10548,19403,13055
10549,16357,16198
10550,9719,15836
10551,3656,1192
10552,3468,2559
10553,8139,3923
10554,4879,11762
10555,10340,11713
10556,18481,13044
10557,7393,12039
10558,6003,18992
10559,7600,17451
10560,8929,1643
10561,11513,12659
10562,17744,16478
10563,5217,9515
10564,17738,1895
10565,1210,11017
10566,9660,2715
10567,16976,41
10568,1846,4606
10569,11061,6839
10570,4052,3376
10571,4681,9611
10572,18410,18866
10573,10689,1791
10574,4005,16198
10575,14822,10535
10576,18876,18259
10577,2179,16920
10578,3310,2573
10579,7479,1541
10580,8424,17871
10581,11454,3322
10582,16779,19069
10583,18178,315
10584,5045,16040
10585,164,12053
10586,2026,1797
10587,2866,6967
10588,15262,9694
10589,13023,5748
10590,755,16304
10591,4634,17844
10592,5819,1756
10593,8370,1908
10594,8673,356
10595,1224,19636
10596,17561,13553
10597,11037,11163
10598,13133,15019
10599,19612,5038
10600,6721,18688
10601,18912,15734
10602,9877,3159
10603,16636,6820
10604,164,4395
10605,15039,662
10606,11592,2004
10607,7968,13332
10608,19276,15230
10609,12160,7075
10610,11925,2045
10611,34,10931
10612,16533,6956
10613,10485,12752
10614,1726,14945
10615,9034,17530
10616,1170,7672
10617,4141,12156
10618,10750,13711
10619,3931,15773
10620,11611,15537
10621,5104,2224
10622,10090,16180
10623,2677,11103
10624,17481,18688
10625,1799,357
10626,7466,12027
10627,4258,6875
10628,10221,3437
10629,1434,8121
10630,11412,7379
10631,19630,11028
10632,739,6334
10633,7942,5199
10634,17129,8489
10635,635,19694
10636,19072,10499
10637,10678,15208
10638,885,12437
10639,8122,974
10640,70,12707
10641,6794,4023
10642,15541,13060
10643,15321,2964
10644,19250,11177
10645,18159,12007
10646,17224,2656
10647,11637,4872
10648,9766,19521
10649,4531,16492
10650,8330,14853
10651,10814,19618
10652,11678,8718
10653,6256,16982
10654,16253,18439
10655,8592,12694
10656,15887,9813
10657,6481,1796
10658,10782,1224
10659,1983,10614
10660,1457,17845
10661,8699,14707
10662,8534,16573
10663,5296,16734
10664,10366,16744
10665,2118,2104
10666,16408,91
10667,11160,7075
10668,11332,4715
10669,3969,6525
10670,1717,9937
10671,7513,1847
10672,2929,514
10673,6168,19320
10674,13661,6691
10675,2234,14393
10676,1969,15100
10677,5093,18688
10678,12389,13853
10679,17626,814
10680,17378,12305
10681,7711,18040
10682,8528,18013
10683,4694,6688
10684,14521,1698
10685,13616,6447
10686,13315,478
10687,16505,10981
10688,16746,8768
10689,6356,302
10690,4318,10375
10691,8260,7802
10692,17796,9722
10693,19083,17368
10694,5855,5357
10695,603,2013
10696,6064,14548
10697,6463,4066
10698,19495,11714
10699,8369,2183
10700,2187,15700
10701,12751,506
10702,6103,18140
10703,3798,2100
10704,17521,5697
10705,7301,4992
10706,14923,17487
10707,7295,11364
10708,19250,12728
10709,6562,12787
10710,9411,14995
10711,18581,3610
10712,11630,8117
10713,12701,4821
10714,4730,13886
10715,1288,5972
10716,6095,18402
10717,3869,15552
10718,12701,10789
10719,2504,11362
10720,11316,315
10721,12771,1908
10722,13015,8041
10723,8661,14671
10724,18385,14863
10725,8771,14660
10726,4392,8574
10727,15974,18177
10728,13240,18617
10729,15011,2788
10730,2420,18889
10731,16408,13853
10732,16418,4061
10733,6794,784
10734,669,12326
10735,11430,16797
10736,14131,2378
10737,2727,336
10738,5855,5645
10739,7410,13814
10740,17278,6595
10741,18746,17209
10742,9766,5412
10743,16525,6226
10744,6764,6369
10745,4879,9157
10746,3116,12639
10747,11669,9220
10748,3474,10174
10749,448,14381
10750,9848,16708
10751,6541,12173
10752,1142,4731
10753,8238,3145
10754,4857,6081
10755,9324,16462
10756,5677,2611
10757,603,3656
10758,2799,11501
10759,12591,14014
10760,9713,17470
10761,5987,18183
10762,10841,8065
10763,6039,6125
10764,836,11358
10765,17081,18122
10766,18496,7693
10767,10885,18521
10768,1344,10718
10769,14336,16026
10770,8694,16510
10771,5075,15926
10772,15443,14342
10773,14126,14925
10774,17242,11364
10775,17092,10933
10776,785,16223
10777,4634,4702
10778,17005,19349
10779,16349,14089
10780,10373,12622
10781,17425,12484
10782,15974,946
10783,18487,18462
10784,16376,10893
10785,3919,14365
10786,13821,16660
10787,14424,2437
10788,6285,12196
10789,11385,9461
10790,17992,768
10791,11042,266
10792,19454,8618
10793,1039,9987
10794,3340,13101
10795,16644,12941
10796,3901,18609
10797,7006,2404
10798,1329,5716
10799,7898,15054
10800,5759,12602
10801,3997,3515
10802,15208,4707
10803,2092,19379
10804,7142,6619
10805,4166,18840
10806,4259,17081
10807,5980,18029
10808,6235,382
10809,12387,2430
10810,3896,7252
10811,5298,16634
10812,19145,10044
10813,16250,16832
10814,12398,7637
10815,17738,12172
10816,16011,16079
10817,3582,13166
10818,1338,3383
10819,10678,315
10820,14952,5625
10821,5444,1066
10822,11326,12766
10823,8291,9887
10824,16710,5347
10825,17190,9709
10826,2583,12541
10827,898,11010
10828,14072,7630
10829,2227,14544
10830,6441,18263
10831,8848,8134
10832,9189,15640
10833,15732,5805
10834,3367,11060
10835,15192,7860
10836,703,2585
10837,10751,10663
10838,12117,15773
10839,18587,7440
10840,4734,16517
10841,12688,10080
10842,3038,16044
10843,4005,4821
10844,12398,315
10845,6926,13358
10846,13497,13054
10847,17021,16305
10848,10999,2653
10849,11424,5449
10850,10773,18698
10851,2605,9174
10852,11815,2329
10853,12387,2153
10854,7517,17505
10855,18581,347
10856,18131,19294
10857,17372,3260
10858,12947,6658
10859,4730,10893
10860,2332,19634
10861,9382,2169
10862,7942,18440
10863,3320,7635
10864,5107,3798
10865,3247,9778
10866,2931,1515
10867,17603,18734
10868,5787,1417
10869,8085,778
10870,19599,3751
10871,14068,2693
10872,1520,18484
10873,1170,8911
10874,17799,5729
10875,15680,13581
10876,6569,14154
10877,19328,18610
10878,1007,2203
10879,12820,14925
10880,3761,10003
10881,8555,5577
10882,16238,13435
10883,14708,14150
10884,13551,18799
10885,4323,9653
10886,5715,17588
10887,3829,16766
10888,5652,12897
10889,15758,17394
10890,15415,14770
10891,4015,15804
10892,18654,15090
10893,15415,14372
10894,34,314
10895,8349,1349
10896,17335,6009
10897,6424,8497
10898,2333,16961
10899,10814,17307
10900,13960,9600
10901,14788,2238
10902,16418,16401
10903,18543,18505
10904,785,8593
10905,8243,8825
10906,17714,7790
10907,12264,14837
10908,9304,790
10909,5075,17126
10910,8928,17873
10911,7742,8449
10912,18269,13793
10913,16250,6921
10914,16550,3835
10915,15628,12130
10916,14295,7707
10917,13554,6559
10918,12499,1862
10919,11418,4148
10920,14436,18312
10921,7350,11300
10922,9556,5865
10923,8988,5184
10924,7174,16351
10925,16403,9569
10926,389,1100
10927,3091,10549
10928,10090,4177
10929,537,1930
10930,4879,16329
10931,4241,11388
10932,11736,11776
10933,13347,6135
10934,1442,18995
10935,17760,19660
10936,7977,13719
10937,12978,11872
10938,17792,1152
10939,14814,324
10940,1183,638
10941,756,16337
10942,7716,10870
10943,13063,6450
10944,10354,5242
10945,7577,18710
10946,14019,17915
10947,874,2993
10948,18332,13696
10949,1204,5583
10950,8157,16660
10951,3168,7758
10952,15044,11913
10953,2766,16587
10954,11300,13401
10955,19479,19642
10956,2692,10752
10957,4441,11334
10958,7052,2260
10959,14806,13903
10960,14766,5228
10961,19274,9111
10962,14072,4169
10963,1836,4440
10964,14241,14153
10965,18711,388
10966,17456,4030
10967,11880,4911
10968,6344,8608
10969,18006,357
10970,8886,552
10971,7080,18082
10972,9117,1104
10973,515,975
10974,17438,17809
10975,1440,18724
10976,7738,10876
10977,18581,15773
10978,10857,963
10979,16402,13369
10980,77,10589
10981,19519,7478
10982,10805,4411
10983,4442,1283
10984,17626,11750
10985,16250,3861
10986,14423,15991
10987,13562,4078
10988,16588,9463
10989,13692,10598
10990,12522,11388
10991,14806,13051
10992,1527,107
10993,14327,18228
10994,12786,15208
10995,18441,19094
10996,17425,9226
10997,18277,4550
10998,13562,7613
10999,19619,2865
11000,3065,13498
11001,17803,7637
11002,3429,3308
11003,13476,10427
11004,3922,1223
11005,5251,16700
11006,3497,1205
11007,5246,15407
11008,4912,3243
11009,17803,14863
11010,11269,2771
11011,3362,10565
11012,17318,7389
11013,3186,9226
11014,8200,8316
11015,6093,1237
11016,16404,8933
11017,5028,8169
11018,5789,7636
11019,8326,9834
11020,11905,4372
11021,13559,345
11022,4008,7075
11023,8699,10499
11024,8555,601
11025,10773,391
11026,7738,3920
11027,13358,11998
11028,3325,8097
11029,4432,18163
11030,3676,4244
11031,4209,9733
11032,19050,600
11033,8400,8336
11034,2414,13389
11035,5733,11017
11036,12174,9534
11037,9731,16330
11038,5298,8413
11039,9300,9417
11040,4441,6859
11041,1166,10859
11042,5484,16277
11043,18109,6152
11044,18356,9479
11045,17482,7575
11046,5805,9496
11047,7527,9061
11048,15315,16774
11049,6235,18637
11050,12472,6302
11051,16598,13115
11052,6525,16513
11053,6450,10727
11054,576,2268
11055,9677,6111
11056,7134,13493
11057,6494,2652
11058,11490,18653
11059,13977,14529
11060,13427,6756
11061,15948,8291
11062,4241,7643
11063,7919,1550
11064,1983,3834
11065,19050,17417
11066,19696,8609
11067,3997,3592
11068,9484,5359
11069,1738,15840
11070,6639,2654
11071,4141,13506
11072,14559,9683
11073,11629,2672
11074,11669,13332
11075,2026,7557
11076,15764,1195
11077,3320,4725
11078,11025,4798
11079,16062,1020
11080,7788,12351
11081,17510,15021
11082,7667,7075
11083,11905,15074
11084,10123,9280
11085,9241,4934
11086,13390,16612
11087,1883,1529
11088,11251,15603
11089,5813,17418
11090,5047,14107
11091,3624,12888
11092,5484,7075
11093,1013,4797
11094,19689,5507
11095,8209,8473
11096,12117,7187
11097,16472,18532
11098,2120,9041
11099,8342,3166
11100,8525,5795
11101,12891,7107
11102,16655,1855
11103,15904,11009
11104,3014,12016
11105,223,15156
11106,2765,9887
11107,5018,19072
11108,13630,17779
11109,4879,6632
11110,15901,15607
11111,10732,3874
11112,13399,9389
11113,10416,19179
11114,2174,14376
11115,10090,4174
11116,8027,6722
11117,13023,8689
11118,2813,12314
11119,5365,16041
11120,5020,9639
11121,11418,721
11122,5997,18019
11123,6764,10499
11124,12582,9436
11125,15812,13453
11126,14565,18071
11127,17630,3056
11128,13325,2229
11129,11924,9502
11130,12820,9619
11131,2332,15171
11132,2443,8748
11133,15159,18062
11134,8319,16285
11135,18716,9844
11136,7822,4724
11137,15211,8948
11138,13616,4337
11139,17181,515
11140,16426,19698
11141,1677,12639
11142,17664,9008
11143,4914,186
11144,3726,11306
11145,8928,17125
11146,19698,13445
11147,2003,18271
11148,13173,2052
11149,4912,6509
11150,19010,14912
11151,17005,11019
11152,2767,6660
11153,14828,6978
11154,15574,18569
11155,10750,13166
11156,2359,12743
11157,1125,508
11158,9612,19425
11159,14085,2936
11160,19026,8884
11161,12181,1278
11162,5410,1721
11163,16487,10314
11164,8055,7887
11165,866,18084
11166,4071,8718
11167,5386,7626
11168,18385,315
11169,1215,7073
11170,8596,18551
11171,6721,6232
11172,16149,7984
11173,10808,6710
11174,17845,12430
11175,16930,16079
11176,16596,6724
11177,6436,2547
11178,17142,15918
11179,15888,19672
11180,148,3681
11181,10750,450
11182,15516,19297
11183,15647,13668
11184,195,1284
11185,9392,5647
11186,7479,2113
11187,7517,5480
11188,17521,13346
11189,15541,2972
11190,4042,9495
11191,14300,517
11192,2539,13286
11193,5104,5239
11194,4093,5317
11195,17695,14925
11196,18663,2078
11197,1720,5433
11198,1682,13977
11199,15784,4986
11200,18919,2240
11201,16011,18408
11202,14513,12212
11203,19020,13034
11204,159,11089
11205,8069,13841
11206,16851,3586
11207,3177,16802
11208,15812,247
11209,13618,8
11210,9122,8585
11211,1694,14818
11212,10857,3380
11213,2601,16090
11214,1004,18516
11215,13399,333
11216,2610,19075
11217,6549,9213
11218,2462,5602
11219,7290,936
11220,12496,12899
11221,17900,220
11222,9617,7046
11223,4031,19529
11224,3055,4821
11225,19265,15180
11226,164,11817
11227,396,14710
11228,18355,9280
11229,7456,8317
11230,17387,4070
11231,18567,4442
11232,2117,16517
11233,18588,19663
11234,13774,6121
11235,3657,8801
11236,12325,11841
11237,1166,16520
11238,3997,16517
11239,12635,5036
11240,16315,12127
11241,11495,5664
11242,18818,12861
11243,19524,15686
11244,14700,1353
11245,14521,14590
11246,2102,12207
11247,5662,1345
11248,3582,6259
11249,1137,4169
11250,16196,14610
11251,10063,12802
11252,14623,8680
11253,18912,10316
11254,8211,18245
11255,8714,7317
11256,17481,6009
11257,12086,7711
11258,11788,8606
11259,7028,15115
11260,3112,9280
11261,734,6927
11262,7616,4758
11263,19519,9933
11264,13559,6090
11265,9916,17556
11266,12574,6679
11267,16048,7018
11268,18496,9219
11269,3773,4720
11270,16454,12859
11271,4544,1560
11272,2605,10458
11273,12056,2914
11274,4421,8801
11275,6538,4682
11276,14079,13678
11277,6926,16452
11278,13656,16155
11279,18972,12631
11280,10855,5426
11281,15127,703
11282,4407,562
11283,18109,18773
11284,14324,6309
11285,1846,18370
11286,15238,18839
11287,1639,9226
11288,1650,8801
11289,10330,15277
11290,16274,7755
11291,3073,15276
11292,1633,18177
11293,11579,18027
11294,7028,15773
11295,858,7634
11296,13668,9967
11297,5085,4298
11298,5520,9600
11299,1442,6418
11300,17140,16517
11301,5126,9887
11302,13994,3122
11303,8893,14425
11304,6232,9427
11305,17909,657
11306,8250,19641
11307,8592,9464
11308,12203,9052
11309,19270,3272
11310,8139,113
11311,7603,7665
11312,15834,14941
11313,11993,9145
11314,164,7291
11315,10365,1965
11316,18487,17331
11317,3629,14671
11318,624,13514
11319,10643,17628
11320,18037,1237
11321,7742,12836
11322,13400,9600
11323,17867,14865
11324,10857,3113
11325,16563,1060
11326,2291,4431
11327,8872,14782
11328,1265,16851
11329,11629,13170
11330,6106,14786
11331,2708,5577
11332,11161,2399
11333,17773,11483
11334,2539,19638
11335,10984,5681
11336,7714,15676
11337,3168,15282
11338,6,13788
11339,12827,8965
11340,10865,18935
11341,8928,17857
11342,15948,4276
11343,14126,15487
11344,13332,6302
11345,15032,9637
11346,8421,188
11347,6820,281
11348,12160,16409
11349,12605,10438
11350,12861,1863
11351,18950,3423
11352,6232,6009
11353,15887,10865
11354,18496,15830
11355,1170,15836
11356,13457,16836
11357,7938,2314
11358,1142,17839
11359,3013,7953
11360,2535,12430
11361,9053,13853
11362,7404,1848
11363,7968,9157
11364,14405,17115
11365,7172,14530
11366,9189,9009
11367,3384,7446
11368,187,18222
11369,1676,10400
11370,19390,8248
11371,13407,10753
11372,2179,520
11373,8304,14886
11374,18716,13420
11375,8138,4015
11376,13447,7333
11377,898,17503
11378,11282,5992
11379,15074,11292
11380,7513,13370
11381,2518,13957
11382,8071,17953
11383,18654,14220
11384,12117,12305
11385,4819,18010
11386,14044,4744
11387,5805,14104
11388,19059,12512
11389,16292,17182
11390,13618,3914
11391,2830,2913
11392,6986,19506
11393,1951,11440
11394,7312,12589
11395,11769,7018
11396,6509,19586
11397,11412,14561
11398,11634,13980
11399,251,3488
11400,11513,8296
11401,15193,2024
11402,5380,2994
11403,9479,11716
11404,11931,5074
11405,16785,1903
11406,15720,5377
11407,14879,14285
11408,16164,2257
11409,4525,8981
11410,3541,13838
11411,6367,12148
11412,4141,13201
11413,9293,5412
11414,7502,6268
11415,17330,3077
11416,16323,8799
11417,8101,5242
11418,10069,12680
11419,13606,3229
11420,1149,16573
11421,14218,11345
11422,16499,2702
11423,11267,12680
11424,2381,5082
11425,7404,12618
11426,17939,12525
11427,11042,7985
11428,2102,18827
11429,19529,5759
11430,3182,7075
11431,6367,1908
11432,14956,11386
11433,5323,7205
11434,18525,19221
11435,1265,19638
11436,15887,14255
11437,9364,17459
11438,4884,4901
11439,18441,285
11440,12365,1353
11441,1137,2768
11442,17080,7930
11443,2583,13143
11444,9894,8636
11445,9424,19638
11446,6304,1050
11447,15936,5683
11448,4213,12597
11449,12398,11316
11450,756,12701
11451,12187,12312
11452,14593,15558
11453,8455,19095
11454,19312,13903
11455,19700,13454
11456,9787,1190
11457,4285,18841
11458,18520,5002
11459,3134,15964
11460,3689,1513
11461,1320,9578
11462,15243,3511
11463,17438,9887
11464,744,5928
11465,8801,17317
11466,3149,19422
11467,4531,13235
11468,19454,10775
11469,6201,2265
11470,8842,4696
11471,16454,8121
11472,18232,15822
11473,14070,8740
11474,1258,5384
11475,396,4142
11476,14521,18698
11477,8326,2437
11478,16691,16177
11479,2227,15591
11480,2012,1962
11481,12011,19042
11482,12731,2178
11483,5844,689
